BusinessName,Cuisine,DishName,DishRating,DishPrice
Restaurant_159,Italian,Cannoli,5.0,400
Restaurant_160,South Asian,Samosa,1.9,120
Restaurant_160,South Asian,Seekh Kebab,1.7,750
Restaurant_160,South Asian,Lamb Biryani,1.4,1100
Restaurant_160,South Asian,Gulab Jamun,1.0,200
Restaurant_160,South Asian,Onion Bhaji,1.0,300
Restaurant_160,South Asian,Dal Makhani,1.6,550
Restaurant_161,South Asian,Gulab Jamun,3.4,200
Restaurant_161,South Asian,Samosa,3.4,120
Restaurant_161,South Asian,Palak Paneer,3.7,650
Restaurant_161,South Asian,Garlic Naan,3.3,80
Restaurant_161,South Asian,Mango Lassi,4.6,250
Restaurant_162,Fast Food,Chicken Wrap,4.0,600
Restaurant_162,Fast Food,Fried Chicken,4.4,700
Restaurant_162,Fast Food,Milkshake,3.4,350
Restaurant_162,Fast Food,Onion Rings,3.8,350
Restaurant_162,Fast Food,Loaded Fries,4.4,550
Restaurant_163,Chinese,Egg Fried Rice,1.0,550
Restaurant_163,Chinese,Fried Dumplings,1.0,650
Restaurant_163,Chinese,Chow Mein,1.0,800
Restaurant_163,Chinese,Sweet & Sour Chicken,1.3,900
Restaurant_163,Chinese,Peking Duck,1.0,1800
Restaurant_163,Chinese,Kung Pao Chicken,1.0,950
Restaurant_163,Chinese,Dim Sum,1.5,700
Restaurant_164,Cafe,Eggs Benedict,5.0,750
Restaurant_164,Cafe,Cappuccino,4.4,350
Restaurant_164,Cafe,Smoothie,3.7,400
Restaurant_164,Cafe,Club Sandwich,4.3,700
Restaurant_164,Cafe,Scone,3.9,220
Restaurant_165,British,Beef Wellington,2.4,1800
Restaurant_165,British,Shepherd's Pie,3.0,1200
Restaurant_165,British,Victoria Sponge,2.7,450
Restaurant_165,British,Sticky Toffee Pudding,3.0,400
Restaurant_165,British,Fish & Chips,2.5,950
Restaurant_165,British,Cornish Pasty,1.8,500
Restaurant_166,Mexican,Flan,2.7,300
Restaurant_166,Mexican,Nachos,3.7,700
Restaurant_166,Mexican,Chicken Quesadilla,2.8,750
Restaurant_166,Mexican,Pico de Gallo,3.9,250
Restaurant_166,Mexican,Elote,3.7,300
Restaurant_167,Cafe,Croissant,2.6,280
Restaurant_167,Cafe,Granola Bowl,2.6,550
Restaurant_167,Cafe,Avocado Toast,2.3,650
Restaurant_167,Cafe,Scone,3.0,220
Restaurant_167,Cafe,Blueberry Muffin,2.5,250
Restaurant_167,Cafe,Club Sandwich,2.8,700
Restaurant_167,Cafe,Eggs Benedict,2.6,750
Restaurant_167,Cafe,Cappuccino,3.1,350
Restaurant_168,Mediterranean,Falafel Wrap,1.0,550
Restaurant_168,Mediterranean,Grilled Halloumi,1.3,800
Restaurant_168,Mediterranean,Lamb Shawarma,1.4,900
Restaurant_168,Mediterranean,Hummus & Pita,1.0,450
Restaurant_168,Mediterranean,Baklava,1.3,350
Restaurant_169,British,Sticky Toffee Pudding,2.7,400
Restaurant_169,British,Full English Breakfast,3.3,850
Restaurant_169,British,Shepherd's Pie,2.5,1200
Restaurant_169,British,Victoria Sponge,2.3,450
Restaurant_169,British,Beans on Toast,3.3,350
Restaurant_169,British,Cornish Pasty,2.5,500
Restaurant_169,British,Beef Wellington,2.2,1800
Restaurant_170,Cafe,Club Sandwich,1.2,700
Restaurant_170,Cafe,Avocado Toast,1.9,650
Restaurant_170,Cafe,Scone,1.7,220
Restaurant_170,Cafe,Granola Bowl,1.6,550
Restaurant_170,Cafe,Cappuccino,2.0,350
Restaurant_170,Cafe,Croissant,2.4,280
Restaurant_171,British,Beef Wellington,3.3,1800
Restaurant_171,British,Scotch Egg,3.5,380
Restaurant_171,British,Shepherd's Pie,4.4,1200
Restaurant_171,British,Beans on Toast,3.7,350
Restaurant_171,British,Sticky Toffee Pudding,3.9,400
Restaurant_171,British,Jacket Potato,3.7,420
Restaurant_171,British,Full English Breakfast,3.0,850
Restaurant_172,British,Cornish Pasty,3.5,500
Restaurant_172,British,Jacket Potato,3.4,420
Restaurant_172,British,Scotch Egg,3.4,380
Restaurant_172,British,Victoria Sponge,2.4,450
Restaurant_172,British,Fish & Chips,2.3,950
Restaurant_173,Italian,Minestrone Soup,2.9,500
Restaurant_173,Italian,Risotto,2.8,1200
Restaurant_173,Italian,Bruschetta,2.8,450
Restaurant_173,Italian,Lasagne,2.1,1100
Restaurant_173,Italian,Focaccia,3.2,350
Restaurant_173,Italian,Tiramisu,3.5,600
Restaurant_174,Mexican,Pico de Gallo,4.4,250
Restaurant_174,Mexican,Churros,3.8,350
Restaurant_174,Mexican,Chicken Quesadilla,4.5,750
Restaurant_174,Mexican,Nachos,3.3,700
Restaurant_174,Mexican,Elote,3.6,300
Restaurant_175,Italian,Penne Arrabbiata,1.3,850
Restaurant_175,Italian,Risotto,2.0,1200
Restaurant_175,Italian,Cannoli,1.5,400
Restaurant_175,Italian,Pasta Carbonara,1.0,1000
Restaurant_175,Italian,Tiramisu,1.2,600
Restaurant_175,Italian,Margherita Pizza,1.8,900
Restaurant_175,Italian,Minestrone Soup,1.7,500
Restaurant_175,Italian,Focaccia,2.7,350
Restaurant_176,South Asian,Seekh Kebab,3.8,750
Restaurant_176,South Asian,Lamb Biryani,3.2,1100
Restaurant_176,South Asian,Onion Bhaji,3.7,300
Restaurant_176,South Asian,Gulab Jamun,3.8,200
Restaurant_176,South Asian,Samosa,3.4,120
Restaurant_177,Mediterranean,Grilled Halloumi,2.2,800
Restaurant_177,Mediterranean,Hummus & Pita,2.3,450
Restaurant_177,Mediterranean,Tabbouleh,1.7,400
Restaurant_177,Mediterranean,Falafel Wrap,2.6,550
Restaurant_177,Mediterranean,Greek Salad,2.7,550
Restaurant_177,Mediterranean,Baklava,2.1,350
Restaurant_177,Mediterranean,Lamb Shawarma,2.3,900
Restaurant_178,Mediterranean,Moussaka,3.4,1100
Restaurant_178,Mediterranean,Stuffed Vine Leaves,3.9,650
Restaurant_178,Mediterranean,Greek Salad,3.4,550
Restaurant_178,Mediterranean,Falafel Wrap,2.9,550
Restaurant_178,Mediterranean,Grilled Halloumi,3.3,800
Restaurant_178,Mediterranean,Lamb Shawarma,3.1,900
Restaurant_179,Fast Food,Coleslaw,4.6,200
Restaurant_179,Fast Food,Milkshake,4.5,350
Restaurant_179,Fast Food,BBQ Wings,4.6,750
Restaurant_179,Fast Food,Loaded Fries,3.3,550
Restaurant_179,Fast Food,Onion Rings,5.0,350
Restaurant_179,Fast Food,Hot Dog,3.6,400
Restaurant_179,Fast Food,Beef Burger,5.0,650
Restaurant_179,Fast Food,Chicken Wrap,3.9,600
Restaurant_180,Mediterranean,Lamb Shawarma,3.9,900
Restaurant_180,Mediterranean,Baklava,4.5,350
Restaurant_180,Mediterranean,Falafel Wrap,4.9,550
Restaurant_180,Mediterranean,Hummus & Pita,4.4,450
Restaurant_180,Mediterranean,Moussaka,4.2,1100
Restaurant_181,Cafe,Cappuccino,2.1,350
Restaurant_181,Cafe,Granola Bowl,3.4,550
Restaurant_181,Cafe,Blueberry Muffin,2.6,250
Restaurant_181,Cafe,Eggs Benedict,2.4,750
Restaurant_181,Cafe,Avocado Toast,1.5,650
Restaurant_181,Cafe,Croissant,1.9,280
Restaurant_181,Cafe,Club Sandwich,2.5,700
Restaurant_182,Chinese,Chow Mein,4.8,800
Restaurant_182,Chinese,Egg Fried Rice,3.6,550
Restaurant_182,Chinese,Bok Choy,3.8,400
Restaurant_182,Chinese,Kung Pao Chicken,4.1,950
Restaurant_182,Chinese,Spring Rolls,4.8,450
Restaurant_182,Chinese,Wonton Soup,3.8,600
Restaurant_183,Italian,Tiramisu,4.8,600
Restaurant_183,Italian,Cannoli,3.3,400
Restaurant_183,Italian,Lasagne,3.2,1100
Restaurant_183,Italian,Bruschetta,3.5,450
Restaurant_183,Italian,Focaccia,3.5,350
Restaurant_183,Italian,Risotto,3.3,1200
Restaurant_183,Italian,Minestrone Soup,3.6,500
Restaurant_183,Italian,Pasta Carbonara,3.1,1000
Restaurant_184,Fast Food,Loaded Fries,3.5,550
Restaurant_184,Fast Food,BBQ Wings,3.1,750
Restaurant_184,Fast Food,Coleslaw,2.6,200
Restaurant_184,Fast Food,Chicken Wrap,3.0,600
Restaurant_184,Fast Food,Fried Chicken,3.8,700
Restaurant_185,Cafe,Smoothie,1.7,400
Restaurant_185,Cafe,Cappuccino,1.4,350
Restaurant_185,Cafe,Granola Bowl,1.5,550
Restaurant_185,Cafe,Eggs Benedict,1.2,750
Restaurant_185,Cafe,Club Sandwich,1.1,700
Restaurant_186,Chinese,Egg Fried Rice,1.0,550
Restaurant_186,Chinese,Kung Pao Chicken,1.7,950
Restaurant_186,Chinese,Sweet & Sour Chicken,1.5,900
Restaurant_186,Chinese,Spring Rolls,2.3,450
Restaurant_186,Chinese,Fried Dumplings,1.2,650
Restaurant_186,Chinese,Bok Choy,1.0,400
Restaurant_187,Chinese,Fried Dumplings,1.8,650
Restaurant_187,Chinese,Sweet & Sour Chicken,2.8,900
Restaurant_187,Chinese,Chow Mein,2.0,800
Restaurant_187,Chinese,Egg Fried Rice,1.7,550
Restaurant_187,Chinese,Bok Choy,1.7,400
Restaurant_187,Chinese,Spring Rolls,2.5,450
Restaurant_187,Chinese,Dim Sum,1.9,700
Restaurant_187,Chinese,Wonton Soup,2.4,600
Restaurant_188,Chinese,Sweet & Sour Chicken,4.3,900
Restaurant_188,Chinese,Egg Fried Rice,5.0,550
Restaurant_188,Chinese,Bok Choy,5.0,400
Restaurant_188,Chinese,Fried Dumplings,5.0,650
Restaurant_188,Chinese,Kung Pao Chicken,4.6,950
Restaurant_188,Chinese,Dim Sum,5.0,700
Restaurant_188,Chinese,Spring Rolls,4.0,450
Restaurant_188,Chinese,Peking Duck,5.0,1800
Restaurant_189,British,Sticky Toffee Pudding,3.7,400
Restaurant_189,British,Jacket Potato,3.8,420
Restaurant_189,British,Fish & Chips,2.9,950
Restaurant_189,British,Shepherd's Pie,3.6,1200
Restaurant_189,British,Victoria Sponge,4.7,450
Restaurant_190,South Asian,Dal Makhani,2.9,550
Restaurant_190,South Asian,Palak Paneer,2.6,650
Restaurant_190,South Asian,Samosa,2.0,120
Restaurant_190,South Asian,Seekh Kebab,3.0,750
Restaurant_190,South Asian,Mango Lassi,2.8,250
Restaurant_190,South Asian,Chicken Tikka Masala,2.3,950
Restaurant_190,South Asian,Onion Bhaji,2.8,300
Restaurant_191,Italian,Bruschetta,4.4,450
Restaurant_191,Italian,Penne Arrabbiata,5.0,850
Restaurant_191,Italian,Lasagne,5.0,1100
Restaurant_191,Italian,Risotto,5.0,1200
Restaurant_191,Italian,Tiramisu,4.8,600
Restaurant_191,Italian,Cannoli,5.0,400
Restaurant_191,Italian,Margherita Pizza,4.9,900
Restaurant_191,Italian,Pasta Carbonara,5.0,1000
Restaurant_192,Mediterranean,Grilled Halloumi,1.4,800
Restaurant_192,Mediterranean,Falafel Wrap,1.8,550
Restaurant_192,Mediterranean,Hummus & Pita,1.7,450
Restaurant_192,Mediterranean,Moussaka,1.2,1100
Restaurant_192,Mediterranean,Stuffed Vine Leaves,1.2,650
Restaurant_192,Mediterranean,Tzatziki,1.5,350
Restaurant_192,Mediterranean,Baklava,1.6,350
Restaurant_192,Mediterranean,Lamb Shawarma,1.9,900
Restaurant_193,Mexican,Nachos,2.3,700
Restaurant_193,Mexican,Guacamole & Chips,1.7,500
Restaurant_193,Mexican,Pico de Gallo,1.7,250
Restaurant_193,Mexican,Flan,1.0,300
Restaurant_193,Mexican,Chicken Quesadilla,2.0,750
Restaurant_193,Mexican,Burrito Bowl,1.9,850
Restaurant_193,Mexican,Enchiladas,1.4,900
Restaurant_194,Italian,Cannoli,1.0,400
Restaurant_194,Italian,Tiramisu,1.0,600
Restaurant_194,Italian,Risotto,1.0,1200
Restaurant_194,Italian,Margherita Pizza,1.0,900
Restaurant_194,Italian,Bruschetta,1.0,450
Restaurant_195,Italian,Focaccia,2.8,350
Restaurant_195,Italian,Penne Arrabbiata,3.6,850
Restaurant_195,Italian,Minestrone Soup,3.5,500
Restaurant_195,Italian,Cannoli,3.9,400
Restaurant_195,Italian,Margherita Pizza,3.0,900
Restaurant_196,Cafe,Cappuccino,1.9,350
Restaurant_196,Cafe,Scone,1.4,220
Restaurant_196,Cafe,Avocado Toast,2.0,650
Restaurant_196,Cafe,Granola Bowl,1.4,550
Restaurant_196,Cafe,Club Sandwich,2.5,700
Restaurant_197,Fast Food,Onion Rings,2.1,350
Restaurant_197,Fast Food,BBQ Wings,1.6,750
Restaurant_197,Fast Food,Loaded Fries,2.5,550
Restaurant_197,Fast Food,Hot Dog,2.1,400
Restaurant_197,Fast Food,Coleslaw,2.0,200
Restaurant_197,Fast Food,Fried Chicken,2.2,700
Restaurant_197,Fast Food,Beef Burger,2.0,650
Restaurant_198,Cafe,Croissant,1.0,280
Restaurant_198,Cafe,Cappuccino,1.1,350
Restaurant_198,Cafe,Smoothie,1.4,400
Restaurant_198,Cafe,Club Sandwich,1.0,700
Restaurant_198,Cafe,Blueberry Muffin,1.0,250
Restaurant_198,Cafe,Avocado Toast,1.0,650
Restaurant_199,Fast Food,Hot Dog,4.5,400
Restaurant_199,Fast Food,Beef Burger,4.7,650
Restaurant_199,Fast Food,Loaded Fries,5.0,550
Restaurant_199,Fast Food,Coleslaw,4.1,200
Restaurant_199,Fast Food,Fried Chicken,4.0,700
Restaurant_199,Fast Food,Chicken Wrap,4.2,600
Restaurant_200,Italian,Bruschetta,3.4,450
Restaurant_200,Italian,Risotto,3.3,1200
Restaurant_200,Italian,Minestrone Soup,4.0,500
Restaurant_200,Italian,Cannoli,4.4,400
Restaurant_200,Italian,Pasta Carbonara,3.7,1000
Restaurant_200,Italian,Focaccia,4.1,350
Restaurant_200,Italian,Penne Arrabbiata,3.8,850
Restaurant_200,Italian,Margherita Pizza,4.8,900
Restaurant_201,Italian,Risotto,4.1,1200
Restaurant_201,Italian,Margherita Pizza,3.3,900
Restaurant_201,Italian,Bruschetta,3.3,450
Restaurant_201,Italian,Minestrone Soup,3.0,500
Restaurant_201,Italian,Penne Arrabbiata,2.6,850
Restaurant_201,Italian,Focaccia,3.3,350
Restaurant_201,Italian,Cannoli,4.1,400
Restaurant_201,Italian,Tiramisu,4.4,600
Restaurant_202,Cafe,Granola Bowl,5.0,550
Restaurant_202,Cafe,Club Sandwich,5.0,700
Restaurant_202,Cafe,Smoothie,4.7,400
Restaurant_202,Cafe,Croissant,5.0,280
Restaurant_202,Cafe,Scone,4.1,220
Restaurant_202,Cafe,Blueberry Muffin,5.0,250
Restaurant_202,Cafe,Avocado Toast,5.0,650
Restaurant_203,Italian,Lasagne,4.6,1100
Restaurant_203,Italian,Minestrone Soup,4.2,500
Restaurant_203,Italian,Pasta Carbonara,4.3,1000
Restaurant_203,Italian,Bruschetta,2.9,450
Restaurant_203,Italian,Margherita Pizza,4.4,900
Restaurant_204,Fast Food,Fried Chicken,4.3,700
Restaurant_204,Fast Food,Hot Dog,3.6,400
Restaurant_204,Fast Food,Coleslaw,4.6,200
Restaurant_204,Fast Food,Beef Burger,4.7,650
Restaurant_204,Fast Food,Onion Rings,3.9,350
Restaurant_204,Fast Food,BBQ Wings,3.1,750
Restaurant_204,Fast Food,Chicken Wrap,3.6,600
Restaurant_205,Italian,Cannoli,1.8,400
Restaurant_205,Italian,Pasta Carbonara,1.8,1000
Restaurant_205,Italian,Penne Arrabbiata,1.6,850
Restaurant_205,Italian,Lasagne,1.8,1100
Restaurant_205,Italian,Bruschetta,1.7,450
Restaurant_205,Italian,Risotto,2.4,1200
Restaurant_205,Italian,Margherita Pizza,2.8,900
Restaurant_205,Italian,Tiramisu,2.2,600
Restaurant_206,Chinese,Sweet & Sour Chicken,3.4,900
Restaurant_206,Chinese,Egg Fried Rice,4.0,550
Restaurant_206,Chinese,Fried Dumplings,3.1,650
Restaurant_206,Chinese,Bok Choy,3.9,400
Restaurant_206,Chinese,Wonton Soup,3.6,600
Restaurant_207,Mediterranean,Tzatziki,5.0,350
Restaurant_207,Mediterranean,Greek Salad,3.2,550
Restaurant_207,Mediterranean,Lamb Shawarma,3.7,900
Restaurant_207,Mediterranean,Falafel Wrap,4.3,550
Restaurant_207,Mediterranean,Tabbouleh,4.4,400
Restaurant_207,Mediterranean,Moussaka,2.9,1100
Restaurant_208,Mexican,Flan,1.3,300
Restaurant_208,Mexican,Guacamole & Chips,1.7,500
Restaurant_208,Mexican,Beef Tacos,2.6,650
Restaurant_208,Mexican,Burrito Bowl,3.0,850
Restaurant_208,Mexican,Chicken Quesadilla,2.6,750
Restaurant_208,Mexican,Nachos,1.6,700
Restaurant_208,Mexican,Churros,1.9,350
Restaurant_209,Mexican,Burrito Bowl,5.0,850
Restaurant_209,Mexican,Guacamole & Chips,5.0,500
Restaurant_209,Mexican,Flan,4.6,300
Restaurant_209,Mexican,Chicken Quesadilla,4.4,750
Restaurant_209,Mexican,Enchiladas,4.2,900
Restaurant_209,Mexican,Beef Tacos,4.5,650
Restaurant_209,Mexican,Pico de Gallo,4.6,250
Restaurant_209,Mexican,Nachos,4.8,700
Restaurant_210,Fast Food,Fried Chicken,3.0,700
Restaurant_210,Fast Food,Milkshake,3.6,350
Restaurant_210,Fast Food,Hot Dog,3.0,400
Restaurant_210,Fast Food,Coleslaw,3.7,200
Restaurant_210,Fast Food,Fish Fillet,4.1,550
Restaurant_210,Fast Food,Loaded Fries,3.0,550
Restaurant_211,Mexican,Pico de Gallo,4.6,250
Restaurant_211,Mexican,Guacamole & Chips,5.0,500
Restaurant_211,Mexican,Burrito Bowl,4.4,850
Restaurant_211,Mexican,Elote,4.7,300
Restaurant_211,Mexican,Churros,4.8,350
Restaurant_211,Mexican,Enchiladas,5.0,900
Restaurant_211,Mexican,Nachos,4.6,700
Restaurant_212,Italian,Lasagne,3.5,1100
Restaurant_212,Italian,Margherita Pizza,3.4,900
Restaurant_212,Italian,Pasta Carbonara,3.6,1000
Restaurant_212,Italian,Focaccia,3.1,350
Restaurant_212,Italian,Cannoli,3.2,400
Restaurant_212,Italian,Penne Arrabbiata,3.5,850
Restaurant_212,Italian,Bruschetta,3.3,450
Restaurant_212,Italian,Tiramisu,3.9,600
Restaurant_213,Mexican,Elote,2.4,300
Restaurant_213,Mexican,Pico de Gallo,1.9,250
Restaurant_213,Mexican,Beef Tacos,1.8,650
Restaurant_213,Mexican,Guacamole & Chips,1.9,500
Restaurant_213,Mexican,Nachos,3.0,700
Restaurant_214,Fast Food,Hot Dog,1.0,400
Restaurant_214,Fast Food,Beef Burger,1.9,650
Restaurant_214,Fast Food,Coleslaw,1.5,200
Restaurant_214,Fast Food,BBQ Wings,1.2,750
Restaurant_214,Fast Food,Onion Rings,2.0,350
Restaurant_214,Fast Food,Chicken Wrap,2.1,600
Restaurant_215,Italian,Bruschetta,5.0,450
Restaurant_215,Italian,Margherita Pizza,4.1,900
Restaurant_215,Italian,Penne Arrabbiata,4.6,850
Restaurant_215,Italian,Minestrone Soup,3.8,500
Restaurant_215,Italian,Focaccia,5.0,350
Restaurant_216,South Asian,Chicken Tikka Masala,2.1,950
Restaurant_216,South Asian,Mango Lassi,1.7,250
Restaurant_216,South Asian,Seekh Kebab,1.8,750
Restaurant_216,South Asian,Onion Bhaji,2.3,300
Restaurant_216,South Asian,Samosa,2.0,120
Restaurant_216,South Asian,Palak Paneer,2.1,650
Restaurant_216,South Asian,Gulab Jamun,2.7,200
Restaurant_217,British,Cornish Pasty,3.7,500
Restaurant_217,British,Beans on Toast,3.7,350
Restaurant_217,British,Full English Breakfast,2.1,850
Restaurant_217,British,Jacket Potato,2.6,420
Restaurant_217,British,Shepherd's Pie,1.8,1200
Restaurant_217,British,Victoria Sponge,2.8,450
Restaurant_217,British,Beef Wellington,2.6,1800
Restaurant_218,Mediterranean,Baklava,2.3,350
Restaurant_218,Mediterranean,Hummus & Pita,2.0,450
Restaurant_218,Mediterranean,Lamb Shawarma,1.8,900
Restaurant_218,Mediterranean,Stuffed Vine Leaves,1.9,650
Restaurant_218,Mediterranean,Greek Salad,1.2,550
Restaurant_218,Mediterranean,Tzatziki,1.9,350
Restaurant_219,British,Scotch Egg,2.9,380
Restaurant_219,British,Jacket Potato,3.4,420
Restaurant_219,British,Beef Wellington,3.1,1800
Restaurant_219,British,Fish & Chips,3.3,950
Restaurant_219,British,Full English Breakfast,3.5,850
Restaurant_219,British,Cornish Pasty,3.3,500
Restaurant_219,British,Shepherd's Pie,3.5,1200
Restaurant_220,South Asian,Palak Paneer,2.2,650
Restaurant_220,South Asian,Samosa,3.4,120
Restaurant_220,South Asian,Chicken Tikka Masala,3.5,950
Restaurant_220,South Asian,Mango Lassi,2.7,250
Restaurant_220,South Asian,Gulab Jamun,2.8,200
Restaurant_221,Italian,Margherita Pizza,5.0,900
Restaurant_221,Italian,Lasagne,4.0,1100
Restaurant_221,Italian,Bruschetta,5.0,450
Restaurant_221,Italian,Risotto,5.0,1200
Restaurant_221,Italian,Pasta Carbonara,5.0,1000
Restaurant_221,Italian,Cannoli,5.0,400
Restaurant_221,Italian,Tiramisu,5.0,600
Restaurant_221,Italian,Penne Arrabbiata,3.8,850
Restaurant_222,Cafe,Cheese Toastie,1.9,380
Restaurant_222,Cafe,Granola Bowl,1.3,550
Restaurant_222,Cafe,Scone,1.2,220
Restaurant_222,Cafe,Smoothie,1.2,400
Restaurant_222,Cafe,Croissant,1.0,280
Restaurant_222,Cafe,Eggs Benedict,1.8,750
Restaurant_223,Mediterranean,Lamb Shawarma,5.0,900
Restaurant_223,Mediterranean,Tzatziki,4.2,350
Restaurant_223,Mediterranean,Tabbouleh,4.3,400
Restaurant_223,Mediterranean,Baklava,5.0,350
Restaurant_223,Mediterranean,Stuffed Vine Leaves,4.8,650
Restaurant_223,Mediterranean,Moussaka,4.2,1100
Restaurant_223,Mediterranean,Falafel Wrap,4.4,550
Restaurant_224,Cafe,Smoothie,2.3,400
Restaurant_224,Cafe,Avocado Toast,4.2,650
Restaurant_224,Cafe,Croissant,2.6,280
Restaurant_224,Cafe,Cheese Toastie,3.4,380
Restaurant_224,Cafe,Eggs Benedict,3.3,750
Restaurant_225,Mexican,Elote,1.3,300
Restaurant_225,Mexican,Flan,1.3,300
Restaurant_225,Mexican,Guacamole & Chips,2.1,500
Restaurant_225,Mexican,Pico de Gallo,2.1,250
Restaurant_225,Mexican,Chicken Quesadilla,1.6,750
Restaurant_226,Mexican,Elote,5.0,300
Restaurant_226,Mexican,Beef Tacos,5.0,650
Restaurant_226,Mexican,Burrito Bowl,4.8,850
Restaurant_226,Mexican,Guacamole & Chips,5.0,500
Restaurant_226,Mexican,Chicken Quesadilla,3.9,750
Restaurant_226,Mexican,Nachos,5.0,700
Restaurant_226,Mexican,Flan,4.8,300
Restaurant_227,South Asian,Samosa,3.5,120
Restaurant_227,South Asian,Lamb Biryani,2.7,1100
Restaurant_227,South Asian,Seekh Kebab,2.6,750
Restaurant_227,South Asian,Palak Paneer,3.2,650
Restaurant_227,South Asian,Onion Bhaji,2.2,300
Restaurant_227,South Asian,Chicken Tikka Masala,3.4,950
Restaurant_227,South Asian,Dal Makhani,2.5,550
Restaurant_228,Mexican,Guacamole & Chips,3.2,500
Restaurant_228,Mexican,Enchiladas,4.1,900
Restaurant_228,Mexican,Churros,3.8,350
Restaurant_228,Mexican,Burrito Bowl,4.2,850
Restaurant_228,Mexican,Chicken Quesadilla,3.5,750
Restaurant_228,Mexican,Flan,4.7,300
Restaurant_229,Mexican,Burrito Bowl,5.0,850
Restaurant_229,Mexican,Elote,4.2,300
Restaurant_229,Mexican,Guacamole & Chips,4.7,500
Restaurant_229,Mexican,Flan,3.8,300
Restaurant_229,Mexican,Enchiladas,3.1,900
Restaurant_229,Mexican,Churros,3.8,350
Restaurant_229,Mexican,Pico de Gallo,4.3,250
Restaurant_229,Mexican,Beef Tacos,3.6,650
Restaurant_230,South Asian,Mango Lassi,2.1,250
Restaurant_230,South Asian,Lamb Biryani,4.2,1100
Restaurant_230,South Asian,Samosa,3.9,120
Restaurant_230,South Asian,Palak Paneer,3.2,650
Restaurant_230,South Asian,Seekh Kebab,3.4,750
Restaurant_230,South Asian,Garlic Naan,4.3,80
Restaurant_230,South Asian,Onion Bhaji,3.3,300
Restaurant_231,Mexican,Flan,3.2,300
Restaurant_231,Mexican,Churros,3.5,350
Restaurant_231,Mexican,Guacamole & Chips,4.1,500
Restaurant_231,Mexican,Burrito Bowl,3.3,850
Restaurant_231,Mexican,Nachos,3.1,700
Restaurant_231,Mexican,Pico de Gallo,3.0,250
Restaurant_231,Mexican,Chicken Quesadilla,3.7,750
Restaurant_232,Cafe,Eggs Benedict,3.4,750
Restaurant_232,Cafe,Croissant,3.7,280
Restaurant_232,Cafe,Cappuccino,2.9,350
Restaurant_232,Cafe,Scone,3.8,220
Restaurant_232,Cafe,Granola Bowl,3.2,550
Restaurant_232,Cafe,Smoothie,3.2,400
Restaurant_232,Cafe,Avocado Toast,3.1,650
Restaurant_232,Cafe,Blueberry Muffin,2.6,250
Restaurant_233,Chinese,Dim Sum,1.9,700
Restaurant_233,Chinese,Wonton Soup,1.6,600
Restaurant_233,Chinese,Bok Choy,2.9,400
Restaurant_233,Chinese,Fried Dumplings,2.0,650
Restaurant_233,Chinese,Kung Pao Chicken,2.4,950
Restaurant_234,South Asian,Samosa,2.8,120
Restaurant_234,South Asian,Lamb Biryani,2.1,1100
Restaurant_234,South Asian,Mango Lassi,2.0,250
Restaurant_234,South Asian,Dal Makhani,2.6,550
Restaurant_234,South Asian,Gulab Jamun,2.2,200
Restaurant_235,Italian,Lasagne,1.1,1100
Restaurant_235,Italian,Bruschetta,2.6,450
Restaurant_235,Italian,Penne Arrabbiata,1.2,850
Restaurant_235,Italian,Margherita Pizza,1.0,900
Restaurant_235,Italian,Tiramisu,2.0,600
Restaurant_235,Italian,Risotto,1.0,1200
Restaurant_235,Italian,Focaccia,1.6,350
Restaurant_236,Cafe,Eggs Benedict,1.0,750
Restaurant_236,Cafe,Blueberry Muffin,1.4,250
Restaurant_236,Cafe,Scone,1.0,220
Restaurant_236,Cafe,Club Sandwich,1.7,700
Restaurant_236,Cafe,Cappuccino,1.2,350
Restaurant_236,Cafe,Smoothie,1.7,400
Restaurant_237,Cafe,Smoothie,3.2,400
Restaurant_237,Cafe,Eggs Benedict,2.5,750
Restaurant_237,Cafe,Croissant,2.6,280
Restaurant_237,Cafe,Blueberry Muffin,2.3,250
Restaurant_237,Cafe,Cappuccino,2.0,350
Restaurant_237,Cafe,Avocado Toast,2.0,650
Restaurant_238,South Asian,Samosa,1.5,120
Restaurant_238,South Asian,Mango Lassi,1.0,250
Restaurant_238,South Asian,Onion Bhaji,1.0,300
Restaurant_238,South Asian,Gulab Jamun,1.1,200
Restaurant_238,South Asian,Seekh Kebab,1.3,750
Restaurant_238,South Asian,Palak Paneer,1.0,650
Restaurant_238,South Asian,Lamb Biryani,1.0,1100
Restaurant_239,Fast Food,Beef Burger,4.9,650
Restaurant_239,Fast Food,Onion Rings,5.0,350
Restaurant_239,Fast Food,Coleslaw,4.0,200
Restaurant_239,Fast Food,Milkshake,4.9,350
Restaurant_239,Fast Food,Chicken Wrap,5.0,600
Restaurant_240,Cafe,Smoothie,1.0,400
Restaurant_240,Cafe,Cheese Toastie,1.0,380
Restaurant_240,Cafe,Croissant,1.0,280
Restaurant_240,Cafe,Cappuccino,1.8,350
Restaurant_240,Cafe,Scone,1.0,220
Restaurant_241,Chinese,Peking Duck,1.5,1800
Restaurant_241,Chinese,Kung Pao Chicken,1.8,950
Restaurant_241,Chinese,Spring Rolls,1.8,450
Restaurant_241,Chinese,Dim Sum,1.0,700
Restaurant_241,Chinese,Fried Dumplings,1.2,650
Restaurant_241,Chinese,Bok Choy,2.5,400
